Order_ID,Ship_Mode,Ship_Date,Ship_id
24160,REGULAR AIR,2011-02-02,SHP_5644
24352,REGULAR AIR,2010-10-05,SHP_5648
24993,REGULAR AIR,2010-03-13,SHP_5651
26913,REGULAR AIR,2009-01-10,SHP_5658
27845,REGULAR AIR,2011-07-14,SHP_5664
30176,REGULAR AIR,2009-04-26,SHP_5665
30375,REGULAR AIR,2012-07-05,SHP_5666
30565,EXPRESS AIR,2011-07-28,SHP_5667
31687,REGULAR AIR,2011-05-19,SHP_5673
31847,REGULAR AIR,2009-12-22,SHP_5674
32868,REGULAR AIR,2009-01-18,SHP_5675
36224,EXPRESS AIR,2009-05-05,SHP_5676
36709,REGULAR AIR,2012-08-25,SHP_5677
37826,REGULAR AIR,2011-04-25,SHP_5678
38182,REGULAR AIR,2012-05-22,SHP_5679
39717,REGULAR AIR,2009-11-30,SHP_5680
40257,REGULAR AIR,2010-08-22,SHP_5681
42214,REGULAR AIR,2011-05-31,SHP_5684
42788,REGULAR AIR,2011-10-15,SHP_5685
42912,REGULAR AIR,2010-06-05,SHP_5686
44962,REGULAR AIR,2009-12-30,SHP_5690
45412,REGULAR AIR,2010-04-23,SHP_5691
45734,EXPRESS AIR,2012-07-19,SHP_5692
46981,REGULAR AIR,2009-07-02,SHP_5696
47010,DELIVERY TRUCK,2011-03-10,SHP_5697
47717,REGULAR AIR,2011-12-18,SHP_5698
48257,REGULAR AIR,2009-04-26,SHP_5699
48577,REGULAR AIR,2012-10-07,SHP_5700
51300,REGULAR AIR,2011-10-17,SHP_5703
51687,REGULAR AIR,2011-09-13,SHP_5704
51974,REGULAR AIR,2011-01-27,SHP_5705
52676,REGULAR AIR,2012-08-30,SHP_5706
53153,REGULAR AIR,2009-09-24,SHP_5707
53895,REGULAR AIR,2011-06-09,SHP_5708
54497,REGULAR AIR,2010-01-22,SHP_5709
55296,REGULAR AIR,2012-10-22,SHP_5710
55654,REGULAR AIR,2010-09-21,SHP_5711
56743,EXPRESS AIR,2011-06-25,SHP_5714
56805,DELIVERY TRUCK,2012-06-06,SHP_5715
56838,REGULAR AIR,2011-07-30,SHP_5716
57095,REGULAR AIR,2011-03-26,SHP_5717
57287,REGULAR AIR,2011-10-29,SHP_5718
59238,EXPRESS AIR,2009-09-20,SHP_5722
59396,REGULAR AIR,2009-11-16,SHP_5723
59911,REGULAR AIR,2011-12-19,SHP_5724
1058,REGULAR AIR,2010-04-26,SHP_5727
1088,REGULAR AIR,2012-05-27,SHP_5728
1504,REGULAR AIR,2012-08-28,SHP_5729
1796,REGULAR AIR,2012-11-20,SHP_5730
2050,REGULAR AIR,2009-03-06,SHP_5733
3653,REGULAR AIR,2009-03-28,SHP_5742
3808,REGULAR AIR,2009-04-23,SHP_5743
4739,REGULAR AIR,2010-02-24,SHP_5746
5378,EXPRESS AIR,2012-10-26,SHP_5747
5828,DELIVERY TRUCK,2009-12-03,SHP_5748
6279,REGULAR AIR,2010-01-31,SHP_5749
7267,REGULAR AIR,2012-08-28,SHP_5750
7269,REGULAR AIR,2009-09-15,SHP_5751
7527,REGULAR AIR,2009-12-12,SHP_5752
8546,EXPRESS AIR,2012-03-04,SHP_5753
8578,REGULAR AIR,2011-03-09,SHP_5754
9669,EXPRESS AIR,2009-04-23,SHP_5755
9952,EXPRESS AIR,2012-03-05,SHP_5756
10630,DELIVERY TRUCK,2010-06-02,SHP_5757
12037,REGULAR AIR,2011-05-07,SHP_5763
12999,REGULAR AIR,2010-04-04,SHP_5768
13632,EXPRESS AIR,2009-12-03,SHP_5769
16770,REGULAR AIR,2009-07-01,SHP_5777
18055,REGULAR AIR,2010-06-02,SHP_5784
20484,REGULAR AIR,2009-01-31,SHP_5786
20579,REGULAR AIR,2012-04-10,SHP_5787
20933,REGULAR AIR,2012-08-28,SHP_5788
21155,REGULAR AIR,2011-06-02,SHP_5789
21731,REGULAR AIR,2011-11-26,SHP_5792
21799,EXPRESS AIR,2011-04-20,SHP_5793
22210,REGULAR AIR,2011-09-21,SHP_5796
22628,DELIVERY TRUCK,2009-01-11,SHP_5797
23106,DELIVERY TRUCK,2010-10-22,SHP_5798
23360,EXPRESS AIR,2009-11-05,SHP_5799
23809,REGULAR AIR,2012-06-06,SHP_5800
25793,REGULAR AIR,2012-09-04,SHP_5803
27875,REGULAR AIR,2010-03-31,SHP_5806
28198,REGULAR AIR,2012-09-02,SHP_5809
28583,REGULAR AIR,2009-11-13,SHP_5810
31302,REGULAR AIR,2012-03-08,SHP_5821
32101,DELIVERY TRUCK,2009-12-30,SHP_5824
33414,REGULAR AIR,2012-10-02,SHP_5827
34596,REGULAR AIR,2011-01-09,SHP_5828
35457,REGULAR AIR,2009-12-14,SHP_5829
35940,REGULAR AIR,2010-05-30,SHP_5830
37348,REGULAR AIR,2009-06-16,SHP_5835
37510,REGULAR AIR,2009-08-03,SHP_5836
37762,REGULAR AIR,2012-07-06,SHP_5837
38628,REGULAR AIR,2011-03-11,SHP_5838
38848,REGULAR AIR,2012-12-17,SHP_5839
39521,REGULAR AIR,2009-08-13,SHP_5842
40289,REGULAR AIR,2012-11-27,SHP_5843
40775,REGULAR AIR,2010-11-22,SHP_5844
41351,REGULAR AIR,2010-09-24,SHP_5848
41605,REGULAR AIR,2010-12-26,SHP_5849
41667,REGULAR AIR,2012-06-23,SHP_5850
44167,REGULAR AIR,2012-01-31,SHP_5854
44997,REGULAR AIR,2011-02-10,SHP_5855
45408,REGULAR AIR,2011-01-17,SHP_5856
45924,REGULAR AIR,2010-12-26,SHP_5857
47173,REGULAR AIR,2009-03-09,SHP_5861
47271,REGULAR AIR,2011-07-29,SHP_5862
47815,REGULAR AIR,2012-12-30,SHP_5863
49380,REGULAR AIR,2012-06-05,SHP_5871
49607,REGULAR AIR,2009-05-05,SHP_5872
49862,REGULAR AIR,2012-09-14,SHP_5873
51488,REGULAR AIR,2010-03-05,SHP_5890
51873,REGULAR AIR,2009-06-05,SHP_5891
53222,REGULAR AIR,2009-10-19,SHP_5893
54146,REGULAR AIR,2010-10-23,SHP_5894
55335,DELIVERY TRUCK,2012-09-17,SHP_5897
55525,REGULAR AIR,2009-08-05,SHP_5898
55746,REGULAR AIR,2009-02-07,SHP_5899
56960,EXPRESS AIR,2009-08-08,SHP_5900
57059,REGULAR AIR,2011-03-06,SHP_5901
57568,REGULAR AIR,2010-06-19,SHP_5902
57798,DELIVERY TRUCK,2012-09-16,SHP_5903
58273,REGULAR AIR,2010-06-20,SHP_5904
58693,REGULAR AIR,2009-10-25,SHP_5905
59171,REGULAR AIR,2011-09-13,SHP_5908
59680,REGULAR AIR,2012-06-19,SHP_5911
97,REGULAR AIR,2010-01-29,SHP_5912
323,REGULAR AIR,2009-03-27,SHP_5913
1095,REGULAR AIR,2011-08-23,SHP_5914
10213,REGULAR AIR,2011-02-19,SHP_5927
10884,REGULAR AIR,2009-02-12,SHP_5928
12418,REGULAR AIR,2012-02-20,SHP_5933
14439,REGULAR AIR,2012-08-31,SHP_5937
16643,REGULAR AIR,2010-04-15,SHP_5938
16864,DELIVERY TRUCK,2012-10-29,SHP_5941
18147,REGULAR AIR,2009-07-18,SHP_5942
18918,REGULAR AIR,2012-10-28,SHP_5943
18919,REGULAR AIR,2009-03-07,SHP_5944
19104,REGULAR AIR,2010-12-08,SHP_5945
19840,DELIVERY TRUCK,2010-05-27,SHP_5948
19943,DELIVERY TRUCK,2009-11-25,SHP_5949
20002,REGULAR AIR,2012-08-13,SHP_5950
20615,EXPRESS AIR,2012-04-16,SHP_5953
20864,REGULAR AIR,2011-08-12,SHP_5954
20868,REGULAR AIR,2010-10-16,SHP_5955
21541,DELIVERY TRUCK,2009-10-10,SHP_5956
22661,REGULAR AIR,2010-09-29,SHP_5957
22689,REGULAR AIR,2011-11-10,SHP_5958
23396,DELIVERY TRUCK,2010-06-20,SHP_5961
23751,DELIVERY TRUCK,2009-03-19,SHP_5964
23943,REGULAR AIR,2011-06-25,SHP_5965
24608,REGULAR AIR,2012-08-15,SHP_5966
25507,REGULAR AIR,2009-06-08,SHP_5967
25509,REGULAR AIR,2009-05-24,SHP_5968
25952,REGULAR AIR,2010-05-09,SHP_5969
27558,REGULAR AIR,2011-08-07,SHP_5972
29637,REGULAR AIR,2009-05-27,SHP_5976
30469,REGULAR AIR,2012-12-27,SHP_5977
31460,REGULAR AIR,2012-08-28,SHP_5978
31939,REGULAR AIR,2011-06-27,SHP_5979
33826,REGULAR AIR,2010-12-23,SHP_5980
34151,REGULAR AIR,2011-10-09,SHP_5981
34659,REGULAR AIR,2012-11-21,SHP_5982
35200,REGULAR AIR,2009-07-02,SHP_5983
35456,REGULAR AIR,2012-03-11,SHP_5984
36640,EXPRESS AIR,2011-11-20,SHP_5990
36931,REGULAR AIR,2011-01-19,SHP_5991
37543,REGULAR AIR,2012-01-01,SHP_5992
39938,REGULAR AIR,2012-11-06,SHP_6000
41056,REGULAR AIR,2012-03-29,SHP_6003
43459,REGULAR AIR,2011-08-11,SHP_6006
45476,REGULAR AIR,2012-04-18,SHP_6007
47591,REGULAR AIR,2012-03-01,SHP_6010
49764,EXPRESS AIR,2010-07-10,SHP_6011
50118,DELIVERY TRUCK,2010-03-19,SHP_6012
50183,EXPRESS AIR,2010-05-25,SHP_6013
50786,DELIVERY TRUCK,2009-10-19,SHP_6014
50978,REGULAR AIR,2012-02-04,SHP_6015
52002,DELIVERY TRUCK,2009-05-06,SHP_6018
52227,REGULAR AIR,2009-02-15,SHP_6019
52261,DELIVERY TRUCK,2011-04-22,SHP_6020
52743,REGULAR AIR,2010-04-07,SHP_6021
53120,REGULAR AIR,2012-05-19,SHP_6022
53920,DELIVERY TRUCK,2009-03-20,SHP_6023
54630,REGULAR AIR,2012-08-14,SHP_6024
55299,REGULAR AIR,2012-03-30,SHP_6025
55520,EXPRESS AIR,2011-08-05,SHP_6026
55653,DELIVERY TRUCK,2010-11-27,SHP_6027
56711,REGULAR AIR,2011-11-02,SHP_6029
56769,REGULAR AIR,2010-01-12,SHP_6030
57440,EXPRESS AIR,2010-07-30,SHP_6031
57889,REGULAR AIR,2010-11-04,SHP_6032
58564,REGULAR AIR,2012-11-13,SHP_6033
59652,REGULAR AIR,2011-01-29,SHP_6037
59783,REGULAR AIR,2010-08-24,SHP_6038
195,REGULAR AIR,2010-12-29,SHP_6039
224,REGULAR AIR,2009-06-18,SHP_6040
263,REGULAR AIR,2009-05-17,SHP_6041
353,REGULAR AIR,2011-01-04,SHP_6042
448,REGULAR AIR,2011-08-22,SHP_6045
871,REGULAR AIR,2011-11-14,SHP_6046
1575,REGULAR AIR,2011-09-14,SHP_6053
2052,REGULAR AIR,2012-04-14,SHP_6059
2055,REGULAR AIR,2010-05-09,SHP_6060
2309,REGULAR AIR,2011-05-09,SHP_6061
2341,REGULAR AIR,2010-05-06,SHP_6062
2436,EXPRESS AIR,2011-09-13,SHP_6063
2500,REGULAR AIR,2012-08-16,SHP_6064
2535,REGULAR AIR,2010-05-26,SHP_6065
2725,EXPRESS AIR,2009-05-21,SHP_6068
2853,EXPRESS AIR,2009-07-05,SHP_6071
2914,REGULAR AIR,2010-03-03,SHP_6072
3008,REGULAR AIR,2011-08-11,SHP_6074
3042,REGULAR AIR,2009-11-21,SHP_6075
3175,REGULAR AIR,2009-07-16,SHP_6077
3300,REGULAR AIR,2011-07-19,SHP_6078
3328,DELIVERY TRUCK,2012-11-25,SHP_6079
3525,REGULAR AIR,2011-12-23,SHP_6080
3526,REGULAR AIR,2011-03-17,SHP_6081
3621,REGULAR AIR,2010-06-05,SHP_6082
3814,EXPRESS AIR,2011-02-27,SHP_6085
3911,REGULAR AIR,2011-03-16,SHP_6086
4324,REGULAR AIR,2011-07-18,SHP_6091
4581,REGULAR AIR,2012-05-09,SHP_6092
4706,REGULAR AIR,2012-12-30,SHP_6093
4738,REGULAR AIR,2012-08-04,SHP_6094
4771,DELIVERY TRUCK,2012-12-15,SHP_6095
4804,REGULAR AIR,2012-01-28,SHP_6096
4870,DELIVERY TRUCK,2009-06-08,SHP_6097
5094,REGULAR AIR,2010-03-30,SHP_6100
5188,REGULAR AIR,2011-04-03,SHP_6101
5702,REGULAR AIR,2010-08-09,SHP_6107
5990,REGULAR AIR,2010-08-04,SHP_6114
6531,REGULAR AIR,2010-07-19,SHP_6117
6564,REGULAR AIR,2011-01-21,SHP_6118
6566,REGULAR AIR,2011-05-21,SHP_6119
6693,REGULAR AIR,2012-05-26,SHP_6120
6753,REGULAR AIR,2010-09-28,SHP_6121
6880,REGULAR AIR,2009-05-27,SHP_6124
6886,REGULAR AIR,2012-01-20,SHP_6125
7042,DELIVERY TRUCK,2012-10-01,SHP_6126
7043,REGULAR AIR,2009-01-26,SHP_6127
7174,REGULAR AIR,2012-12-03,SHP_6128
7840,REGULAR AIR,2011-12-01,SHP_6131
8001,REGULAR AIR,2010-11-21,SHP_6133
8161,REGULAR AIR,2009-05-06,SHP_6136
8576,EXPRESS AIR,2009-11-01,SHP_6140
8582,REGULAR AIR,2010-11-20,SHP_6141
8832,REGULAR AIR,2012-06-02,SHP_6142
8901,EXPRESS AIR,2011-08-27,SHP_6143
8930,REGULAR AIR,2009-05-21,SHP_6144
8999,REGULAR AIR,2009-06-14,SHP_6145
9091,REGULAR AIR,2010-12-11,SHP_6146
9093,REGULAR AIR,2011-09-12,SHP_6149
9251,DELIVERY TRUCK,2010-08-31,SHP_6150
10080,REGULAR AIR,2010-02-19,SHP_6157
10146,REGULAR AIR,2009-06-05,SHP_6160
10277,REGULAR AIR,2009-08-04,SHP_6161
10305,REGULAR AIR,2009-12-07,SHP_6162
10339,REGULAR AIR,2011-10-15,SHP_6163
10466,REGULAR AIR,2012-12-26,SHP_6164
10562,REGULAR AIR,2009-12-11,SHP_6165
10662,REGULAR AIR,2011-05-21,SHP_6171
10948,REGULAR AIR,2012-08-13,SHP_6172
11077,DELIVERY TRUCK,2009-03-24,SHP_6174
11174,REGULAR AIR,2009-10-04,SHP_6175
11680,REGULAR AIR,2009-06-09,SHP_6177
11682,REGULAR AIR,2010-11-07,SHP_6178
11748,DELIVERY TRUCK,2009-03-06,SHP_6181
11780,REGULAR AIR,2010-09-22,SHP_6182
12007,REGULAR AIR,2009-09-29,SHP_6183
12039,REGULAR AIR,2010-06-18,SHP_6184
12066,REGULAR AIR,2011-07-02,SHP_6185
12262,DELIVERY TRUCK,2011-12-15,SHP_6186
12706,DELIVERY TRUCK,2009-11-21,SHP_6191
12708,EXPRESS AIR,2010-12-01,SHP_6192
12930,REGULAR AIR,2011-11-25,SHP_6193
12965,REGULAR AIR,2010-06-26,SHP_6194
13090,REGULAR AIR,2010-07-27,SHP_6195
13157,REGULAR AIR,2012-12-02,SHP_6196
13314,EXPRESS AIR,2009-05-15,SHP_6199
13536,REGULAR AIR,2009-08-20,SHP_6200
13668,REGULAR AIR,2012-02-26,SHP_6207
13958,REGULAR AIR,2010-01-02,SHP_6208
14311,REGULAR AIR,2009-02-08,SHP_6213
14434,DELIVERY TRUCK,2011-02-17,SHP_6214
14630,REGULAR AIR,2012-10-16,SHP_6215
14950,REGULAR AIR,2010-09-26,SHP_6218
15105,REGULAR AIR,2009-10-11,SHP_6221
15111,REGULAR AIR,2009-12-19,SHP_6222
15202,EXPRESS AIR,2010-11-07,SHP_6223
15206,DELIVERY TRUCK,2010-09-11,SHP_6224
15654,DELIVERY TRUCK,2009-04-10,SHP_6227
16102,DELIVERY TRUCK,2009-12-15,SHP_6228
16356,EXPRESS AIR,2011-03-08,SHP_6230
16641,DELIVERY TRUCK,2010-11-05,SHP_6233
16642,REGULAR AIR,2011-04-03,SHP_6234
16709,REGULAR AIR,2012-08-10,SHP_6235
16992,REGULAR AIR,2010-12-13,SHP_6236
16995,REGULAR AIR,2010-12-20,SHP_6237
17093,DELIVERY TRUCK,2012-02-13,SHP_6238
17510,REGULAR AIR,2012-10-31,SHP_6239
17542,REGULAR AIR,2010-02-09,SHP_6240
17568,REGULAR AIR,2010-09-10,SHP_6241
17636,REGULAR AIR,2009-08-02,SHP_6244
17669,REGULAR AIR,2009-04-30,SHP_6245
17700,REGULAR AIR,2012-10-28,SHP_6246
17701,REGULAR AIR,2012-05-22,SHP_6247
17799,REGULAR AIR,2012-09-22,SHP_6248
18275,REGULAR AIR,2012-01-14,SHP_6249
18336,EXPRESS AIR,2009-04-24,SHP_6250
18790,DELIVERY TRUCK,2009-02-13,SHP_6257
18819,REGULAR AIR,2009-02-27,SHP_6258
18855,REGULAR AIR,2009-09-18,SHP_6260
19040,REGULAR AIR,2011-12-20,SHP_6261
19143,DELIVERY TRUCK,2012-05-11,SHP_6266
19296,EXPRESS AIR,2010-12-04,SHP_6269
19299,REGULAR AIR,2009-03-20,SHP_6270
19429,DELIVERY TRUCK,2009-08-24,SHP_6271
19430,REGULAR AIR,2010-11-15,SHP_6272
19524,REGULAR AIR,2010-01-15,SHP_6273
19815,REGULAR AIR,2010-03-28,SHP_6277
20096,DELIVERY TRUCK,2012-08-24,SHP_6278
20132,DELIVERY TRUCK,2010-05-24,SHP_6279
20225,REGULAR AIR,2010-02-08,SHP_6280
20450,DELIVERY TRUCK,2012-10-12,SHP_6283
20519,REGULAR AIR,2009-11-04,SHP_6284
20679,REGULAR AIR,2010-08-14,SHP_6285
20706,EXPRESS AIR,2009-07-14,SHP_6286
20898,REGULAR AIR,2011-01-11,SHP_6287
20995,DELIVERY TRUCK,2012-03-28,SHP_6288
21159,EXPRESS AIR,2011-11-06,SHP_6289
21191,REGULAR AIR,2012-11-14,SHP_6290
21286,EXPRESS AIR,2009-05-17,SHP_6291
21346,REGULAR AIR,2011-07-06,SHP_6292
21760,REGULAR AIR,2011-01-31,SHP_6300
21927,DELIVERY TRUCK,2011-11-12,SHP_6303
21988,DELIVERY TRUCK,2010-03-30,SHP_6304
22083,EXPRESS AIR,2009-02-19,SHP_6305
22402,REGULAR AIR,2009-05-28,SHP_6306
22433,REGULAR AIR,2011-05-03,SHP_6307
22465,DELIVERY TRUCK,2012-07-22,SHP_6308
22497,DELIVERY TRUCK,2012-04-29,SHP_6311
22752,REGULAR AIR,2012-12-12,SHP_6313
22850,REGULAR AIR,2011-01-05,SHP_6317
22912,EXPRESS AIR,2010-10-20,SHP_6318
22914,REGULAR AIR,2012-01-14,SHP_6322
23042,REGULAR AIR,2009-04-27,SHP_6323
23168,EXPRESS AIR,2010-09-22,SHP_6324
23235,REGULAR AIR,2011-07-07,SHP_6325
23238,DELIVERY TRUCK,2010-02-04,SHP_6326
23297,REGULAR AIR,2012-04-07,SHP_6327
23301,REGULAR AIR,2011-04-20,SHP_6328
23395,REGULAR AIR,2012-10-29,SHP_6333
23555,REGULAR AIR,2012-12-12,SHP_6335
23617,EXPRESS AIR,2011-07-05,SHP_6336
23652,REGULAR AIR,2009-08-30,SHP_6337
23680,DELIVERY TRUCK,2010-07-11,SHP_6338
23719,REGULAR AIR,2010-07-27,SHP_6339
23778,REGULAR AIR,2009-07-17,SHP_6340
24548,EXPRESS AIR,2011-03-15,SHP_6346
24610,DELIVERY TRUCK,2010-01-20,SHP_6347
24677,REGULAR AIR,2012-07-03,SHP_6348
25027,DELIVERY TRUCK,2009-12-18,SHP_6349
25378,REGULAR AIR,2011-12-20,SHP_6351
25445,REGULAR AIR,2009-05-27,SHP_6352
25797,REGULAR AIR,2012-03-09,SHP_6355
25889,REGULAR AIR,2010-10-06,SHP_6356
25986,REGULAR AIR,2012-06-23,SHP_6357
26021,REGULAR AIR,2012-09-16,SHP_6358
26055,REGULAR AIR,2012-11-26,SHP_6359
26274,REGULAR AIR,2012-06-13,SHP_6360
26631,REGULAR AIR,2010-01-11,SHP_6366
26689,REGULAR AIR,2009-02-10,SHP_6367
26786,REGULAR AIR,2010-08-04,SHP_6368
27169,REGULAR AIR,2011-12-09,SHP_6372
27524,REGULAR AIR,2010-03-02,SHP_6374
27554,DELIVERY TRUCK,2011-12-03,SHP_6375
27712,REGULAR AIR,2010-11-03,SHP_6376
27715,REGULAR AIR,2011-09-21,SHP_6377
27744,REGULAR AIR,2010-04-08,SHP_6378
27745,DELIVERY TRUCK,2010-09-24,SHP_6379
28007,REGULAR AIR,2010-09-04,SHP_6381
28129,REGULAR AIR,2012-01-27,SHP_6382
28224,REGULAR AIR,2012-12-20,SHP_6383
28354,REGULAR AIR,2009-01-04,SHP_6384
28387,REGULAR AIR,2012-06-30,SHP_6385
28485,REGULAR AIR,2012-12-01,SHP_6386
28643,REGULAR AIR,2010-04-28,SHP_6387
28737,REGULAR AIR,2011-05-10,SHP_6388
28807,EXPRESS AIR,2011-01-04,SHP_6389
28933,REGULAR AIR,2009-10-07,SHP_6392
29221,REGULAR AIR,2012-01-06,SHP_6395
29284,DELIVERY TRUCK,2009-12-04,SHP_6396
29505,EXPRESS AIR,2012-12-28,SHP_6397
29831,DELIVERY TRUCK,2012-03-30,SHP_6398
30759,REGULAR AIR,2009-10-05,SHP_6401
30848,DELIVERY TRUCK,2011-03-05,SHP_6402
30885,REGULAR AIR,2010-06-22,SHP_6403
30887,REGULAR AIR,2010-07-07,SHP_6404
31461,REGULAR AIR,2011-06-29,SHP_6408
31524,DELIVERY TRUCK,2011-06-28,SHP_6409
32099,REGULAR AIR,2010-05-05,SHP_6416
32932,REGULAR AIR,2010-01-13,SHP_6423
33604,REGULAR AIR,2011-08-20,SHP_6435
33696,REGULAR AIR,2009-09-05,SHP_6436
33702,EXPRESS AIR,2012-03-09,SHP_6437
33923,REGULAR AIR,2009-11-01,SHP_6438
33924,DELIVERY TRUCK,2012-10-20,SHP_6439
34279,DELIVERY TRUCK,2012-03-30,SHP_6443
34406,REGULAR AIR,2012-09-29,SHP_6444
34597,EXPRESS AIR,2010-12-18,SHP_6445
35587,REGULAR AIR,2011-11-11,SHP_6450
35780,REGULAR AIR,2011-01-19,SHP_6451
35814,REGULAR AIR,2012-03-28,SHP_6452
35968,REGULAR AIR,2012-05-03,SHP_6455
36033,EXPRESS AIR,2009-12-19,SHP_6456
36067,EXPRESS AIR,2009-06-07,SHP_6457
36160,EXPRESS AIR,2012-11-29,SHP_6458
36836,REGULAR AIR,2010-01-03,SHP_6466
37250,REGULAR AIR,2010-01-15,SHP_6469
37668,REGULAR AIR,2010-08-01,SHP_6479
37830,EXPRESS AIR,2009-08-18,SHP_6480
37957,REGULAR AIR,2010-06-11,SHP_6481
38406,DELIVERY TRUCK,2010-03-12,SHP_6482
38594,REGULAR AIR,2009-02-12,SHP_6483
38657,REGULAR AIR,2010-05-29,SHP_6484
38850,DELIVERY TRUCK,2010-01-05,SHP_6485
38913,REGULAR AIR,2009-06-09,SHP_6486
39136,REGULAR AIR,2009-06-26,SHP_6491
39617,REGULAR AIR,2011-12-19,SHP_6494
39654,EXPRESS AIR,2012-01-10,SHP_6497
39841,REGULAR AIR,2010-03-01,SHP_6500
39907,REGULAR AIR,2010-07-09,SHP_6503
40420,REGULAR AIR,2011-12-01,SHP_6507
41091,EXPRESS AIR,2009-05-25,SHP_6512
41157,REGULAR AIR,2011-04-18,SHP_6515
41574,REGULAR AIR,2010-09-22,SHP_6523
42054,REGULAR AIR,2012-09-16,SHP_6529
42148,REGULAR AIR,2011-10-23,SHP_6530
42338,REGULAR AIR,2009-04-11,SHP_6531
42563,EXPRESS AIR,2010-12-08,SHP_6538
42567,DELIVERY TRUCK,2010-01-13,SHP_6539
42919,EXPRESS AIR,2011-07-10,SHP_6542
43043,REGULAR AIR,2012-04-16,SHP_6545
43397,DELIVERY TRUCK,2011-05-13,SHP_6548
43494,REGULAR AIR,2012-04-01,SHP_6549
43682,REGULAR AIR,2012-08-29,SHP_6550
43814,REGULAR AIR,2011-10-01,SHP_6551
43815,REGULAR AIR,2012-06-14,SHP_6552
43844,REGULAR AIR,2010-10-31,SHP_6553
43846,REGULAR AIR,2009-02-27,SHP_6554
43974,REGULAR AIR,2009-09-17,SHP_6555
44003,REGULAR AIR,2011-11-21,SHP_6557
44099,REGULAR AIR,2012-03-14,SHP_6560
44133,REGULAR AIR,2010-07-01,SHP_6561
44323,DELIVERY TRUCK,2012-09-08,SHP_6566
44517,REGULAR AIR,2009-04-24,SHP_6567
44549,REGULAR AIR,2012-01-23,SHP_6568
44836,REGULAR AIR,2009-12-09,SHP_6571
45120,DELIVERY TRUCK,2009-10-04,SHP_6572
45254,DELIVERY TRUCK,2010-07-27,SHP_6575
45315,REGULAR AIR,2012-04-21,SHP_6576
45605,DELIVERY TRUCK,2010-12-04,SHP_6584
45664,REGULAR AIR,2012-10-06,SHP_6585
45671,REGULAR AIR,2011-06-19,SHP_6586
45762,REGULAR AIR,2010-07-26,SHP_6587
46151,REGULAR AIR,2009-10-11,SHP_6588
46407,REGULAR AIR,2009-03-28,SHP_6589
46631,REGULAR AIR,2012-03-13,SHP_6592
46662,REGULAR AIR,2011-12-31,SHP_6593
46691,REGULAR AIR,2012-06-26,SHP_6594
46880,REGULAR AIR,2010-05-07,SHP_6595
47011,REGULAR AIR,2009-02-21,SHP_6596
47201,EXPRESS AIR,2009-12-29,SHP_6597
47457,REGULAR AIR,2009-08-06,SHP_6598
47522,REGULAR AIR,2012-10-24,SHP_6599
47553,DELIVERY TRUCK,2011-05-23,SHP_6600
47683,REGULAR AIR,2010-08-09,SHP_6603
47879,REGULAR AIR,2012-12-01,SHP_6609
47910,REGULAR AIR,2009-08-16,SHP_6610
47972,EXPRESS AIR,2010-10-13,SHP_6611
48192,DELIVERY TRUCK,2009-12-17,SHP_6612
48288,DELIVERY TRUCK,2011-07-24,SHP_6613
48293,REGULAR AIR,2012-10-04,SHP_6614
48294,REGULAR AIR,2010-05-26,SHP_6615
48322,REGULAR AIR,2012-05-03,SHP_6616
48353,REGULAR AIR,2012-12-17,SHP_6617
48420,EXPRESS AIR,2009-10-13,SHP_6618
48641,REGULAR AIR,2011-06-12,SHP_6621
48672,REGULAR AIR,2012-12-26,SHP_6622
48709,REGULAR AIR,2011-08-30,SHP_6623
48832,DELIVERY TRUCK,2010-05-05,SHP_6624
48836,DELIVERY TRUCK,2009-02-16,SHP_6625
48935,REGULAR AIR,2010-09-01,SHP_6626
49026,REGULAR AIR,2011-12-03,SHP_6627
49925,REGULAR AIR,2010-01-23,SHP_6628
50977,EXPRESS AIR,2012-11-06,SHP_6638
51011,REGULAR AIR,2010-08-06,SHP_6639
51171,REGULAR AIR,2010-06-23,SHP_6640
51267,DELIVERY TRUCK,2012-08-05,SHP_6641
51362,REGULAR AIR,2010-02-24,SHP_6642
51493,REGULAR AIR,2011-08-07,SHP_6645
52292,DELIVERY TRUCK,2010-04-10,SHP_6652
52448,DELIVERY TRUCK,2010-11-09,SHP_6655
52580,REGULAR AIR,2012-08-30,SHP_6656
53056,REGULAR AIR,2011-04-11,SHP_6657
53060,REGULAR AIR,2010-03-24,SHP_6658
53283,REGULAR AIR,2011-10-29,SHP_6659
53344,REGULAR AIR,2010-02-26,SHP_6660
53381,REGULAR AIR,2010-09-27,SHP_6661
53571,REGULAR AIR,2012-03-17,SHP_6662
53635,REGULAR AIR,2012-07-20,SHP_6663
53762,REGULAR AIR,2012-02-06,SHP_6664
54086,DELIVERY TRUCK,2012-08-09,SHP_6665
54180,REGULAR AIR,2012-10-24,SHP_6666
54215,REGULAR AIR,2011-10-23,SHP_6667
54336,REGULAR AIR,2010-04-17,SHP_6668
54534,REGULAR AIR,2012-03-21,SHP_6671
54564,EXPRESS AIR,2010-08-12,SHP_6672
54727,REGULAR AIR,2010-12-14,SHP_6675
54886,REGULAR AIR,2012-05-08,SHP_6676
55203,REGULAR AIR,2010-11-04,SHP_6682
55330,REGULAR AIR,2009-12-08,SHP_6683
56130,REGULAR AIR,2011-01-12,SHP_6690
56162,DELIVERY TRUCK,2011-04-27,SHP_6691
