Order_ID,Order_Date,Order_Priority,Ord_id
14114,2009-06-04,CRITICAL,Ord_2002
15399,2012-05-13,CRITICAL,Ord_2003
16194,2010-07-10,NOT SPECIFIED,Ord_2004
16229,2009-03-29,HIGH,Ord_2005
16231,2012-04-09,LOW,Ord_2006
16674,2011-04-29,LOW,Ord_2007
16710,2011-04-24,HIGH,Ord_2008
17698,2012-05-13,HIGH,Ord_2009
18534,2011-12-30,LOW,Ord_2010
18951,2011-06-29,CRITICAL,Ord_2011
22115,2010-06-15,LOW,Ord_2012
22338,2010-05-14,MEDIUM,Ord_2013
22627,2010-03-04,LOW,Ord_2014
22820,2010-08-17,HIGH,Ord_2015
22880,2010-05-30,MEDIUM,Ord_2016
23268,2012-01-16,HIGH,Ord_2017
24102,2010-11-30,CRITICAL,Ord_2018
24422,2011-12-29,CRITICAL,Ord_2019
24644,2009-07-28,CRITICAL,Ord_2020
26401,2010-10-13,MEDIUM,Ord_2021
27938,2009-05-05,MEDIUM,Ord_2022
29280,2012-03-28,MEDIUM,Ord_2023
29346,2009-08-16,LOW,Ord_2024
29349,2010-10-06,HIGH,Ord_2025
29473,2012-02-15,MEDIUM,Ord_2026
29893,2012-06-16,MEDIUM,Ord_2027
30720,2012-09-27,LOW,Ord_2028
30884,2010-09-26,LOW,Ord_2029
31303,2011-03-20,LOW,Ord_2030
31392,2010-06-05,LOW,Ord_2031
31715,2009-09-01,NOT SPECIFIED,Ord_2032
32965,2011-02-24,HIGH,Ord_2033
33253,2011-11-30,NOT SPECIFIED,Ord_2034
33959,2009-07-31,CRITICAL,Ord_2035
35271,2010-07-26,HIGH,Ord_2036
36390,2012-12-10,HIGH,Ord_2037
37447,2009-08-07,LOW,Ord_2038
38723,2012-09-20,CRITICAL,Ord_2039
38851,2012-10-06,CRITICAL,Ord_2040
39266,2012-08-27,HIGH,Ord_2041
39780,2009-07-06,LOW,Ord_2042
40005,2010-07-25,HIGH,Ord_2043
40704,2009-07-01,LOW,Ord_2044
41383,2010-12-05,LOW,Ord_2045
41415,2009-10-11,LOW,Ord_2046
41825,2009-08-22,CRITICAL,Ord_2047
41826,2010-10-16,MEDIUM,Ord_2048
42213,2011-03-21,CRITICAL,Ord_2049
43588,2012-01-09,MEDIUM,Ord_2050
45728,2010-06-21,HIGH,Ord_2051
45984,2012-01-27,MEDIUM,Ord_2052
45988,2009-01-09,CRITICAL,Ord_2053
47106,2011-10-25,MEDIUM,Ord_2054
47169,2010-03-03,MEDIUM,Ord_2055
48071,2011-03-03,LOW,Ord_2056
50276,2011-02-14,NOT SPECIFIED,Ord_2057
51107,2012-09-25,NOT SPECIFIED,Ord_2058
51783,2011-11-11,MEDIUM,Ord_2059
52006,2009-06-24,MEDIUM,Ord_2060
52934,2011-07-27,CRITICAL,Ord_2061
54053,2012-02-14,HIGH,Ord_2062
55239,2012-03-12,CRITICAL,Ord_2063
58599,2010-01-14,CRITICAL,Ord_2064
326,2011-03-06,HIGH,Ord_2065
614,2012-11-30,HIGH,Ord_2066
898,2010-02-06,HIGH,Ord_2067
1031,2009-08-31,MEDIUM,Ord_2068
1447,2012-10-14,HIGH,Ord_2069
2150,2009-02-06,MEDIUM,Ord_2070
2211,2009-06-29,HIGH,Ord_2071
2307,2010-06-28,LOW,Ord_2072
2370,2009-01-16,CRITICAL,Ord_2073
2374,2010-10-28,NOT SPECIFIED,Ord_2074
3138,2009-08-02,NOT SPECIFIED,Ord_2075
3141,2011-09-11,CRITICAL,Ord_2076
4515,2012-03-16,CRITICAL,Ord_2077
4708,2009-09-30,CRITICAL,Ord_2078
5155,2009-11-06,HIGH,Ord_2079
5382,2012-12-01,LOW,Ord_2080
5414,2010-03-24,NOT SPECIFIED,Ord_2081
6433,2011-11-22,MEDIUM,Ord_2082
6464,2009-05-28,MEDIUM,Ord_2083
7846,2011-06-25,LOW,Ord_2084
7936,2010-05-04,LOW,Ord_2085
8195,2011-06-01,MEDIUM,Ord_2086
8293,2012-10-08,LOW,Ord_2087
9248,2009-12-23,NOT SPECIFIED,Ord_2088
9347,2012-09-08,LOW,Ord_2089
9472,2011-06-16,CRITICAL,Ord_2090
9733,2009-03-17,NOT SPECIFIED,Ord_2091
10054,2011-04-28,HIGH,Ord_2092
10627,2010-02-24,LOW,Ord_2093
10629,2009-11-09,CRITICAL,Ord_2094
10784,2010-05-07,NOT SPECIFIED,Ord_2095
10823,2012-12-06,LOW,Ord_2096
10919,2010-03-27,HIGH,Ord_2097
11429,2010-03-03,LOW,Ord_2098
11650,2012-09-24,NOT SPECIFIED,Ord_2099
13347,2010-04-23,NOT SPECIFIED,Ord_2100
13381,2011-08-17,MEDIUM,Ord_2101
13634,2011-04-18,HIGH,Ord_2102
13729,2009-01-01,NOT SPECIFIED,Ord_2103
13730,2011-09-05,HIGH,Ord_2104
14113,2011-04-08,HIGH,Ord_2105
14210,2012-06-26,NOT SPECIFIED,Ord_2106
14272,2012-12-02,MEDIUM,Ord_2107
14401,2011-04-08,NOT SPECIFIED,Ord_2108
15941,2011-10-12,NOT SPECIFIED,Ord_2109
18023,2011-02-24,MEDIUM,Ord_2110
18341,2010-07-18,CRITICAL,Ord_2111
18400,2011-06-12,NOT SPECIFIED,Ord_2112
18950,2012-02-27,LOW,Ord_2113
19111,2009-04-10,LOW,Ord_2114
19139,2010-03-12,NOT SPECIFIED,Ord_2115
19332,2012-02-27,HIGH,Ord_2116
20965,2009-12-20,CRITICAL,Ord_2117
21249,2010-09-19,LOW,Ord_2118
22529,2010-07-05,MEDIUM,Ord_2119
23303,2009-06-20,NOT SPECIFIED,Ord_2120
23398,2009-03-13,MEDIUM,Ord_2121
24356,2010-11-05,MEDIUM,Ord_2122
25188,2011-03-01,MEDIUM,Ord_2123
25249,2012-06-11,MEDIUM,Ord_2124
26948,2011-11-22,HIGH,Ord_2125
27232,2010-08-18,NOT SPECIFIED,Ord_2126
27622,2011-06-02,MEDIUM,Ord_2127
28002,2009-10-10,CRITICAL,Ord_2128
28390,2012-07-02,HIGH,Ord_2129
29223,2012-01-20,HIGH,Ord_2130
29351,2011-03-10,MEDIUM,Ord_2131
29506,2011-06-14,CRITICAL,Ord_2132
29633,2009-06-22,CRITICAL,Ord_2133
29764,2012-07-22,CRITICAL,Ord_2134
29958,2011-06-01,HIGH,Ord_2135
31616,2010-08-28,CRITICAL,Ord_2136
31907,2010-05-18,LOW,Ord_2137
32001,2011-10-28,LOW,Ord_2138
32069,2011-11-19,NOT SPECIFIED,Ord_2139
32102,2012-12-14,MEDIUM,Ord_2140
32450,2011-12-19,MEDIUM,Ord_2141
32546,2011-03-18,CRITICAL,Ord_2142
33029,2012-05-31,HIGH,Ord_2143
33061,2011-07-15,HIGH,Ord_2144
33478,2010-06-14,HIGH,Ord_2145
33540,2011-06-06,LOW,Ord_2146
33862,2010-06-22,NOT SPECIFIED,Ord_2147
34470,2012-01-02,CRITICAL,Ord_2148
36161,2010-01-16,CRITICAL,Ord_2149
37760,2009-08-14,HIGH,Ord_2150
37895,2012-03-30,CRITICAL,Ord_2151
38403,2011-05-21,LOW,Ord_2152
38630,2010-04-17,MEDIUM,Ord_2153
40165,2011-02-03,HIGH,Ord_2154
40194,2010-06-10,NOT SPECIFIED,Ord_2155
40454,2011-04-21,NOT SPECIFIED,Ord_2156
40672,2012-10-29,LOW,Ord_2157
40833,2010-07-15,LOW,Ord_2158
41441,2012-01-23,MEDIUM,Ord_2159
43076,2010-06-16,NOT SPECIFIED,Ord_2160
43233,2010-06-19,CRITICAL,Ord_2161
43332,2012-10-09,HIGH,Ord_2162
43362,2009-12-01,CRITICAL,Ord_2163
43488,2012-06-18,CRITICAL,Ord_2164
43526,2010-05-26,HIGH,Ord_2165
44134,2009-10-30,HIGH,Ord_2166
44196,2009-08-22,NOT SPECIFIED,Ord_2167
44358,2010-01-04,HIGH,Ord_2168
44480,2010-12-05,MEDIUM,Ord_2169
44546,2010-03-24,CRITICAL,Ord_2170
44647,2012-01-24,LOW,Ord_2171
45376,2011-02-12,CRITICAL,Ord_2172
46115,2011-02-03,CRITICAL,Ord_2173
47109,2011-11-09,HIGH,Ord_2174
47556,2010-07-25,LOW,Ord_2175
47712,2010-07-13,LOW,Ord_2176
48135,2009-04-19,HIGH,Ord_2177
48161,2011-05-23,NOT SPECIFIED,Ord_2178
48515,2011-12-20,CRITICAL,Ord_2179
50567,2012-05-02,MEDIUM,Ord_2180
51623,2009-01-13,CRITICAL,Ord_2181
52194,2010-11-12,CRITICAL,Ord_2182
52291,2009-10-29,CRITICAL,Ord_2183
54370,2012-08-04,NOT SPECIFIED,Ord_2184
54659,2011-08-15,HIGH,Ord_2185
54981,2012-11-02,HIGH,Ord_2186
55361,2011-03-23,NOT SPECIFIED,Ord_2187
55908,2009-05-23,HIGH,Ord_2188
56257,2011-09-09,MEDIUM,Ord_2189
57029,2011-08-03,CRITICAL,Ord_2190
58145,2012-05-16,MEDIUM,Ord_2191
58151,2009-09-29,HIGH,Ord_2192
58659,2010-10-24,HIGH,Ord_2193
58727,2009-06-07,MEDIUM,Ord_2194
1537,2012-02-14,NOT SPECIFIED,Ord_2195
4580,2010-11-14,NOT SPECIFIED,Ord_2196
8097,2010-09-12,MEDIUM,Ord_2197
8677,2012-07-10,HIGH,Ord_2198
10114,2010-08-02,CRITICAL,Ord_2199
11236,2010-10-30,HIGH,Ord_2200
11687,2011-12-25,HIGH,Ord_2201
12643,2010-03-19,LOW,Ord_2202
13089,2011-12-14,NOT SPECIFIED,Ord_2203
13378,2009-09-21,LOW,Ord_2204
13824,2009-12-27,LOW,Ord_2205
18562,2011-12-20,CRITICAL,Ord_2206
20737,2011-12-25,MEDIUM,Ord_2207
20900,2010-11-24,LOW,Ord_2208
26658,2011-12-22,HIGH,Ord_2209
27271,2011-09-14,NOT SPECIFIED,Ord_2210
28001,2009-06-14,CRITICAL,Ord_2211
28161,2009-06-15,NOT SPECIFIED,Ord_2212
29350,2009-08-25,HIGH,Ord_2213
29666,2011-12-30,NOT SPECIFIED,Ord_2214
29700,2010-06-04,MEDIUM,Ord_2215
30754,2010-11-25,LOW,Ord_2216
31650,2010-11-08,NOT SPECIFIED,Ord_2217
32292,2012-02-15,LOW,Ord_2218
35201,2010-04-06,LOW,Ord_2219
35360,2011-04-18,CRITICAL,Ord_2220
35492,2012-10-02,MEDIUM,Ord_2221
37473,2009-01-10,LOW,Ord_2222
39079,2011-07-09,HIGH,Ord_2223
40356,2009-12-19,NOT SPECIFIED,Ord_2224
42599,2009-06-04,MEDIUM,Ord_2225
45670,2012-07-08,LOW,Ord_2226
47617,2009-08-12,NOT SPECIFIED,Ord_2227
47842,2010-12-05,MEDIUM,Ord_2228
48548,2011-03-26,CRITICAL,Ord_2229
49056,2009-01-10,HIGH,Ord_2230
50759,2010-03-19,LOW,Ord_2231
51556,2012-10-27,HIGH,Ord_2232
51620,2012-08-03,MEDIUM,Ord_2233
52837,2012-01-18,CRITICAL,Ord_2234
54592,2011-12-06,LOW,Ord_2235
55202,2011-08-24,LOW,Ord_2236
57894,2012-03-04,LOW,Ord_2237
1191,2011-06-11,MEDIUM,Ord_2238
1985,2009-01-09,NOT SPECIFIED,Ord_2239
1988,2011-05-10,NOT SPECIFIED,Ord_2240
2305,2010-01-25,HIGH,Ord_2241
3877,2010-05-20,LOW,Ord_2242
4103,2012-02-07,LOW,Ord_2243
4455,2010-10-10,MEDIUM,Ord_2244
6086,2011-09-22,CRITICAL,Ord_2245
6912,2011-10-12,NOT SPECIFIED,Ord_2246
6950,2012-03-26,LOW,Ord_2247
7075,2011-10-10,LOW,Ord_2248
8065,2012-10-21,MEDIUM,Ord_2249
8292,2010-01-02,NOT SPECIFIED,Ord_2250
8513,2011-07-15,LOW,Ord_2251
9635,2009-04-13,CRITICAL,Ord_2252
10436,2011-02-01,LOW,Ord_2253
10752,2011-10-09,CRITICAL,Ord_2254
11779,2010-06-29,NOT SPECIFIED,Ord_2255
12515,2010-05-13,MEDIUM,Ord_2256
12580,2010-01-13,LOW,Ord_2257
12931,2012-04-24,MEDIUM,Ord_2258
13027,2012-01-15,CRITICAL,Ord_2259
13572,2012-05-17,CRITICAL,Ord_2260
13731,2010-09-05,NOT SPECIFIED,Ord_2261
14112,2009-07-24,LOW,Ord_2262
17216,2012-05-27,MEDIUM,Ord_2263
17953,2012-08-20,HIGH,Ord_2264
17959,2012-09-09,MEDIUM,Ord_2265
18017,2010-03-25,CRITICAL,Ord_2266
18373,2012-12-04,CRITICAL,Ord_2267
19558,2011-02-25,LOW,Ord_2268
20518,2009-05-10,CRITICAL,Ord_2269
20903,2009-05-20,HIGH,Ord_2270
21606,2011-01-22,NOT SPECIFIED,Ord_2271
22183,2012-04-23,MEDIUM,Ord_2272
23522,2011-11-04,CRITICAL,Ord_2273
23968,2011-04-03,CRITICAL,Ord_2274
25472,2009-05-21,HIGH,Ord_2275
25955,2011-04-05,NOT SPECIFIED,Ord_2276
26306,2012-10-30,LOW,Ord_2277
26724,2009-06-02,CRITICAL,Ord_2278
26784,2010-07-23,CRITICAL,Ord_2279
26949,2009-08-15,CRITICAL,Ord_2280
28992,2011-09-19,CRITICAL,Ord_2281
30150,2010-04-10,CRITICAL,Ord_2282
30151,2011-01-29,NOT SPECIFIED,Ord_2283
30276,2011-08-26,LOW,Ord_2284
30279,2011-07-12,CRITICAL,Ord_2285
32640,2012-09-15,HIGH,Ord_2286
32902,2012-03-03,HIGH,Ord_2287
33025,2009-01-24,LOW,Ord_2288
33154,2010-03-08,CRITICAL,Ord_2289
33761,2012-04-08,HIGH,Ord_2290
34309,2012-06-09,HIGH,Ord_2291
34595,2012-07-19,MEDIUM,Ord_2292
34662,2012-10-01,CRITICAL,Ord_2293
34689,2009-11-23,LOW,Ord_2294
34694,2011-04-28,LOW,Ord_2295
34725,2011-07-27,LOW,Ord_2296
35296,2011-03-21,LOW,Ord_2297
35494,2011-02-14,MEDIUM,Ord_2298
35845,2011-06-01,HIGH,Ord_2299
35905,2012-02-19,LOW,Ord_2300
37731,2009-04-11,CRITICAL,Ord_2301
37893,2011-11-24,NOT SPECIFIED,Ord_2302
38564,2009-02-11,CRITICAL,Ord_2303
39169,2011-08-26,MEDIUM,Ord_2304
39238,2010-09-26,CRITICAL,Ord_2305
39426,2009-05-26,CRITICAL,Ord_2306
41350,2010-08-05,MEDIUM,Ord_2307
42471,2012-09-03,LOW,Ord_2308
42529,2010-10-10,LOW,Ord_2309
43200,2010-07-31,NOT SPECIFIED,Ord_2310
43553,2009-05-14,NOT SPECIFIED,Ord_2311
44033,2012-10-01,CRITICAL,Ord_2312
44065,2010-03-07,LOW,Ord_2313
45030,2010-07-24,HIGH,Ord_2314
46341,2009-12-17,HIGH,Ord_2315
46368,2012-04-24,HIGH,Ord_2316
47012,2010-05-13,LOW,Ord_2317
47621,2009-11-07,CRITICAL,Ord_2318
49443,2011-01-23,HIGH,Ord_2319
49824,2011-03-22,HIGH,Ord_2320
51047,2009-10-04,MEDIUM,Ord_2321
56260,2009-08-15,NOT SPECIFIED,Ord_2322
58337,2009-05-28,LOW,Ord_2323
58343,2009-09-01,NOT SPECIFIED,Ord_2324
59714,2010-12-13,CRITICAL,Ord_2325
70,2010-12-17,LOW,Ord_2326
135,2011-10-20,NOT SPECIFIED,Ord_2327
193,2010-07-08,CRITICAL,Ord_2328
225,2011-05-24,CRITICAL,Ord_2329
290,2009-05-01,NOT SPECIFIED,Ord_2330
644,2012-04-30,CRITICAL,Ord_2331
738,2010-01-03,NOT SPECIFIED,Ord_2332
772,2010-04-16,HIGH,Ord_2333
1189,2009-08-04,CRITICAL,Ord_2334
1825,2010-04-12,MEDIUM,Ord_2335
2467,2011-07-15,NOT SPECIFIED,Ord_2336
3014,2012-10-29,NOT SPECIFIED,Ord_2337
3073,2009-07-01,MEDIUM,Ord_2338
3168,2012-01-29,LOW,Ord_2339
3205,2012-10-04,LOW,Ord_2340
3559,2012-10-23,MEDIUM,Ord_2341
3586,2010-04-12,HIGH,Ord_2342
3750,2011-04-29,MEDIUM,Ord_2343
3778,2010-05-25,CRITICAL,Ord_2344
3841,2009-04-10,NOT SPECIFIED,Ord_2345
4004,2010-06-05,MEDIUM,Ord_2346
4096,2012-02-07,NOT SPECIFIED,Ord_2347
4769,2011-04-13,NOT SPECIFIED,Ord_2348
4800,2012-05-01,LOW,Ord_2349
5543,2010-09-24,MEDIUM,Ord_2350
5636,2011-02-15,MEDIUM,Ord_2351
6050,2010-03-28,LOW,Ord_2352
6148,2011-12-24,MEDIUM,Ord_2353
6727,2009-08-29,LOW,Ord_2354
7079,2010-08-02,MEDIUM,Ord_2355
7301,2010-12-28,LOW,Ord_2356
7623,2009-10-28,CRITICAL,Ord_2357
8000,2010-09-19,LOW,Ord_2358
8039,2012-08-23,MEDIUM,Ord_2359
8162,2009-07-10,MEDIUM,Ord_2360
8870,2010-05-03,NOT SPECIFIED,Ord_2361
9253,2012-01-30,CRITICAL,Ord_2362
10722,2011-01-19,NOT SPECIFIED,Ord_2363
11527,2009-02-07,MEDIUM,Ord_2364
11683,2012-07-02,NOT SPECIFIED,Ord_2365
12448,2011-08-11,CRITICAL,Ord_2366
13028,2009-08-04,CRITICAL,Ord_2367
13156,2011-05-10,LOW,Ord_2368
13252,2009-03-22,NOT SPECIFIED,Ord_2369
13540,2010-05-23,HIGH,Ord_2370
14081,2010-06-10,HIGH,Ord_2371
14086,2010-10-20,LOW,Ord_2372
14435,2012-01-12,NOT SPECIFIED,Ord_2373
14784,2012-03-14,MEDIUM,Ord_2374
15264,2011-11-17,MEDIUM,Ord_2375
16352,2012-07-30,MEDIUM,Ord_2376
16513,2010-03-09,CRITICAL,Ord_2377
16582,2011-01-10,CRITICAL,Ord_2378
16640,2010-07-27,LOW,Ord_2379
16711,2012-04-25,NOT SPECIFIED,Ord_2380
17218,2012-07-23,CRITICAL,Ord_2381
17255,2010-07-14,NOT SPECIFIED,Ord_2382
17317,2009-03-12,NOT SPECIFIED,Ord_2383
17414,2012-06-29,HIGH,Ord_2384
17446,2009-09-06,CRITICAL,Ord_2385
17765,2011-09-15,NOT SPECIFIED,Ord_2386
17958,2011-11-08,LOW,Ord_2387
18375,2011-09-22,LOW,Ord_2388
18532,2011-10-20,NOT SPECIFIED,Ord_2389
18627,2010-12-20,MEDIUM,Ord_2390
18816,2009-02-24,CRITICAL,Ord_2391
18852,2011-09-19,HIGH,Ord_2392
19329,2010-07-03,NOT SPECIFIED,Ord_2393
19522,2009-10-20,MEDIUM,Ord_2394
19811,2011-08-08,LOW,Ord_2395
19841,2010-12-26,LOW,Ord_2396
19874,2012-08-06,HIGH,Ord_2397
20068,2011-02-28,CRITICAL,Ord_2398
20162,2009-08-02,MEDIUM,Ord_2399
20354,2012-09-19,CRITICAL,Ord_2400
20384,2011-10-25,LOW,Ord_2401
20710,2009-11-29,HIGH,Ord_2402
20934,2010-01-20,CRITICAL,Ord_2403
21057,2011-03-02,LOW,Ord_2404
21190,2009-05-28,MEDIUM,Ord_2405
21505,2012-03-12,LOW,Ord_2406
22055,2012-09-23,MEDIUM,Ord_2407
22371,2009-04-04,HIGH,Ord_2408
22498,2010-09-11,CRITICAL,Ord_2409
22562,2009-03-27,MEDIUM,Ord_2410
23392,2009-08-16,MEDIUM,Ord_2411
23782,2010-10-01,LOW,Ord_2412
24069,2010-07-16,LOW,Ord_2413
24099,2011-05-20,NOT SPECIFIED,Ord_2414
24228,2009-07-17,LOW,Ord_2415
24231,2009-07-08,NOT SPECIFIED,Ord_2416
24613,2012-07-16,LOW,Ord_2417
24647,2009-04-06,NOT SPECIFIED,Ord_2418
24672,2012-03-17,MEDIUM,Ord_2419
24740,2010-10-01,MEDIUM,Ord_2420
25479,2011-04-28,CRITICAL,Ord_2421
25985,2012-02-09,LOW,Ord_2422
26341,2010-07-28,CRITICAL,Ord_2423
26407,2012-06-19,CRITICAL,Ord_2424
26432,2009-12-30,LOW,Ord_2425
26630,2010-11-27,HIGH,Ord_2426
26660,2012-03-18,MEDIUM,Ord_2427
26818,2012-08-01,NOT SPECIFIED,Ord_2428
27011,2010-12-30,MEDIUM,Ord_2429
27841,2012-09-16,HIGH,Ord_2430
28581,2011-07-12,MEDIUM,Ord_2431
28611,2012-12-27,LOW,Ord_2432
28647,2009-03-14,CRITICAL,Ord_2433
28736,2009-04-21,HIGH,Ord_2434
28835,2012-03-31,NOT SPECIFIED,Ord_2435
29220,2012-12-29,MEDIUM,Ord_2436
30114,2010-08-16,LOW,Ord_2437
30336,2010-01-29,MEDIUM,Ord_2438
30725,2009-12-28,MEDIUM,Ord_2439
30784,2012-07-05,MEDIUM,Ord_2440
31040,2010-09-14,NOT SPECIFIED,Ord_2441
31846,2011-08-13,CRITICAL,Ord_2442
32038,2009-06-17,LOW,Ord_2443
32065,2011-02-12,MEDIUM,Ord_2444
32326,2010-10-31,HIGH,Ord_2445
32613,2011-12-16,LOW,Ord_2446
32741,2009-02-15,LOW,Ord_2447
32903,2012-07-26,LOW,Ord_2448
33031,2012-08-24,HIGH,Ord_2449
33152,2010-11-21,CRITICAL,Ord_2450
33217,2009-12-03,HIGH,Ord_2451
33606,2012-01-03,HIGH,Ord_2452
33666,2012-07-16,NOT SPECIFIED,Ord_2453
33764,2011-10-02,CRITICAL,Ord_2454
33921,2010-03-30,LOW,Ord_2455
33956,2012-01-19,LOW,Ord_2456
34022,2012-03-11,NOT SPECIFIED,Ord_2457
34148,2012-08-21,CRITICAL,Ord_2458
34182,2012-10-17,CRITICAL,Ord_2459
34337,2010-05-14,MEDIUM,Ord_2460
34657,2010-05-05,LOW,Ord_2461
34727,2011-03-13,LOW,Ord_2462
34881,2011-07-02,MEDIUM,Ord_2463
34882,2009-07-24,CRITICAL,Ord_2464
34916,2010-09-08,HIGH,Ord_2465
35041,2009-04-15,NOT SPECIFIED,Ord_2466
35302,2010-07-06,MEDIUM,Ord_2467
35841,2011-08-05,MEDIUM,Ord_2468
36034,2012-10-16,HIGH,Ord_2469
36065,2010-02-17,HIGH,Ord_2470
36355,2009-02-12,MEDIUM,Ord_2471
36358,2009-05-13,NOT SPECIFIED,Ord_2472
36739,2009-08-10,NOT SPECIFIED,Ord_2473
36743,2012-08-09,CRITICAL,Ord_2474
36864,2012-07-29,LOW,Ord_2475
37188,2012-04-03,CRITICAL,Ord_2476
37414,2011-09-09,LOW,Ord_2477
37638,2009-01-21,LOW,Ord_2478
37734,2009-12-26,CRITICAL,Ord_2479
37763,2012-08-02,NOT SPECIFIED,Ord_2480
37859,2009-03-30,CRITICAL,Ord_2481
38048,2010-01-24,HIGH,Ord_2482
38305,2011-04-30,CRITICAL,Ord_2483
38371,2009-08-11,NOT SPECIFIED,Ord_2484
38789,2010-11-14,HIGH,Ord_2485
39076,2009-11-12,CRITICAL,Ord_2486
39173,2009-01-16,CRITICAL,Ord_2487
39335,2009-05-25,NOT SPECIFIED,Ord_2488
39744,2009-06-07,MEDIUM,Ord_2489
39878,2011-05-03,NOT SPECIFIED,Ord_2490
39972,2012-09-25,NOT SPECIFIED,Ord_2491
40643,2011-05-04,CRITICAL,Ord_2492
40870,2011-11-12,CRITICAL,Ord_2493
40934,2011-11-13,NOT SPECIFIED,Ord_2494
41254,2011-10-01,CRITICAL,Ord_2495
41472,2010-01-23,LOW,Ord_2496
41830,2012-02-17,LOW,Ord_2497
42144,2009-12-11,MEDIUM,Ord_2498
42439,2010-06-19,NOT SPECIFIED,Ord_2499
42758,2012-10-11,CRITICAL,Ord_2500
42950,2010-08-22,HIGH,Ord_2501
42951,2012-09-16,CRITICAL,Ord_2502
43172,2009-03-07,LOW,Ord_2503
43270,2012-01-09,CRITICAL,Ord_2504
43271,2010-03-03,MEDIUM,Ord_2505
43745,2010-01-11,LOW,Ord_2506
43779,2009-08-21,HIGH,Ord_2507
43877,2010-03-15,LOW,Ord_2508
43907,2012-07-18,CRITICAL,Ord_2509
43940,2010-02-21,CRITICAL,Ord_2510
44036,2012-11-01,HIGH,Ord_2511
44225,2009-03-04,HIGH,Ord_2512
44352,2009-09-15,NOT SPECIFIED,Ord_2513
44487,2009-11-09,CRITICAL,Ord_2514
44775,2009-09-29,MEDIUM,Ord_2515
46337,2012-04-27,LOW,Ord_2516
46562,2011-12-02,NOT SPECIFIED,Ord_2517
46597,2009-12-31,NOT SPECIFIED,Ord_2518
46725,2010-09-20,NOT SPECIFIED,Ord_2519
46787,2012-03-29,MEDIUM,Ord_2520
46916,2011-03-10,HIGH,Ord_2521
47265,2011-10-12,CRITICAL,Ord_2522
48487,2010-11-01,LOW,Ord_2523
48774,2012-09-08,HIGH,Ord_2524
49381,2012-12-13,NOT SPECIFIED,Ord_2525
49666,2009-06-08,LOW,Ord_2526
49762,2011-06-15,HIGH,Ord_2527
49831,2010-08-23,CRITICAL,Ord_2528
49892,2011-10-02,LOW,Ord_2529
49988,2010-12-20,HIGH,Ord_2530
50308,2012-10-18,LOW,Ord_2531
50692,2010-09-17,HIGH,Ord_2532
50725,2010-11-23,MEDIUM,Ord_2533
50982,2012-04-16,HIGH,Ord_2534
51008,2011-08-20,HIGH,Ord_2535
51463,2011-12-17,LOW,Ord_2536
51943,2009-04-24,HIGH,Ord_2537
52039,2012-02-08,CRITICAL,Ord_2538
52290,2012-05-21,LOW,Ord_2539
52480,2010-07-27,NOT SPECIFIED,Ord_2540
52486,2011-04-01,NOT SPECIFIED,Ord_2541
52519,2012-04-29,HIGH,Ord_2542
53188,2012-05-11,HIGH,Ord_2543
53223,2012-07-14,LOW,Ord_2544
53248,2010-10-29,CRITICAL,Ord_2545
53411,2011-11-29,CRITICAL,Ord_2546
53668,2010-03-31,NOT SPECIFIED,Ord_2547
53730,2012-12-29,HIGH,Ord_2548
54020,2012-01-31,LOW,Ord_2549
54368,2011-01-11,NOT SPECIFIED,Ord_2550
54721,2012-10-18,NOT SPECIFIED,Ord_2551
55013,2011-12-07,LOW,Ord_2552
55077,2011-04-10,CRITICAL,Ord_2553
55206,2011-02-11,MEDIUM,Ord_2554
55492,2011-09-19,CRITICAL,Ord_2555
55744,2011-10-20,CRITICAL,Ord_2556
55968,2012-09-30,LOW,Ord_2557
56288,2010-06-30,NOT SPECIFIED,Ord_2558
56291,2012-09-17,NOT SPECIFIED,Ord_2559
56486,2009-05-28,CRITICAL,Ord_2560
56514,2012-11-02,LOW,Ord_2561
56672,2012-12-05,HIGH,Ord_2562
56931,2010-03-02,HIGH,Ord_2563
57025,2012-06-26,MEDIUM,Ord_2564
57061,2009-11-30,LOW,Ord_2565
57217,2011-01-21,MEDIUM,Ord_2566
57504,2009-04-08,NOT SPECIFIED,Ord_2567
57666,2009-05-22,NOT SPECIFIED,Ord_2568
58496,2011-11-06,NOT SPECIFIED,Ord_2569
58628,2009-03-24,MEDIUM,Ord_2570
58854,2010-04-24,CRITICAL,Ord_2571
58917,2012-02-03,HIGH,Ord_2572
59104,2009-12-02,HIGH,Ord_2573
59937,2009-12-28,HIGH,Ord_2574
386,2011-01-24,HIGH,Ord_2575
416,2010-09-26,LOW,Ord_2576
513,2011-04-30,HIGH,Ord_2577
611,2010-01-26,CRITICAL,Ord_2578
802,2011-04-01,CRITICAL,Ord_2579
960,2009-09-20,MEDIUM,Ord_2580
965,2011-05-14,LOW,Ord_2581
1127,2011-09-18,NOT SPECIFIED,Ord_2582
1507,2010-10-13,MEDIUM,Ord_2583
1665,2009-07-05,HIGH,Ord_2584
1952,2009-03-15,HIGH,Ord_2585
1953,2010-11-29,MEDIUM,Ord_2586
2213,2010-01-14,NOT SPECIFIED,Ord_2587
2368,2010-08-19,CRITICAL,Ord_2588
2560,2012-04-09,CRITICAL,Ord_2589
2754,2009-02-04,HIGH,Ord_2590
2755,2012-06-02,NOT SPECIFIED,Ord_2591
